Packet ID,Source,Destination,End-to-End Delay,Priority,Traffic Class
3393,533,323,51.58333333333334,5,VoIP
3394,275,314,50.25,1,VoIP
3395,243,501,15.333333333333343,1,Video Streaming
3396,727,380,29.083333333333343,5,VoIP
3397,847,778,24.583333333333343,5,Video Streaming
3398,84,460,46.41666666666666,2,VoIP
3399,502,349,39.5,2,Video Streaming
3400,246,398,40.25,4,VoIP
3401,321,386,29.0,1,Web Browsing
3402,633,168,24.583333333333343,1,Web Browsing
3403,906,479,49.5,1,VoIP
3404,494,769,51.083333333333314,5,Web Browsing
3405,40,462,21.0,4,Video Streaming
3406,601,912,66.33333333333331,4,Web Browsing
3407,176,400,15.083333333333343,2,Web Browsing
3408,114,25,10.75,1,Video Streaming
3409,978,618,47.16666666666666,1,VoIP
3410,973,156,65.58333333333334,4,Video Streaming
3411,537,76,58.08333333333334,5,VoIP
3412,627,399,75.75,3,Video Streaming
3413,372,964,64.0,2,Web Browsing
3414,529,292,64.16666666666666,5,Web Browsing
3415,82,689,65.08333333333334,4,Web Browsing
3416,269,194,74.08333333333331,4,Video Streaming
3417,915,857,68.66666666666666,5,VoIP
3418,180,869,74.83333333333331,4,Video Streaming
3419,589,562,31.75,2,Video Streaming
3420,458,403,44.16666666666666,2,Video Streaming
3421,554,792,11.916666666666657,5,VoIP
3422,917,210,40.91666666666666,3,VoIP
3423,812,64,47.0,1,VoIP
3424,318,875,77.16666666666666,4,Web Browsing
3425,604,829,69.58333333333334,5,Web Browsing
3426,907,651,24.75,4,Video Streaming
3427,814,44,67.41666666666666,3,VoIP
3428,838,898,27.75,4,Video Streaming
3429,185,180,15.25,1,Video Streaming
3430,63,343,56.583333333333314,3,Web Browsing
3431,550,635,69.25,1,Web Browsing
3432,580,884,22.083333333333343,2,VoIP
3433,131,18,67.08333333333331,3,Web Browsing
3434,552,45,60.25,1,Web Browsing
3435,781,118,60.41666666666666,1,Web Browsing
3436,644,135,28.583333333333343,5,Web Browsing
3437,225,684,29.083333333333343,3,Video Streaming
3438,900,527,11.25,5,VoIP
3439,972,418,75.66666666666666,2,VoIP
3440,4,907,60.583333333333314,2,VoIP
3441,719,778,77.91666666666666,4,VoIP
3442,350,655,51.083333333333314,3,Web Browsing
3443,295,235,67.0,5,Web Browsing
3444,692,896,58.833333333333314,5,VoIP
3445,200,993,23.666666666666657,5,Web Browsing
3446,157,76,8.75,3,Video Streaming
3447,368,744,77.91666666666666,5,Video Streaming
3448,189,263,52.833333333333314,2,Video Streaming
3449,731,993,71.41666666666666,2,Web Browsing
3450,642,549,33.583333333333314,2,VoIP
3451,542,110,45.83333333333334,4,Web Browsing
3452,826,767,40.833333333333314,1,Video Streaming
3453,600,105,36.583333333333314,3,VoIP
3454,242,404,21.75,5,VoIP
3455,319,98,60.833333333333314,3,Web Browsing
3456,824,170,70.83333333333331,4,Web Browsing
3457,440,758,46.0,4,Video Streaming
3458,336,722,40.0,5,Video Streaming
3459,413,47,44.833333333333314,4,VoIP
3460,379,314,36.16666666666666,5,Video Streaming
3461,710,906,72.58333333333334,5,VoIP
3462,213,990,60.66666666666666,4,Video Streaming
3463,33,786,63.91666666666666,3,VoIP
3464,90,617,32.833333333333314,2,Video Streaming
3465,332,814,22.666666666666657,1,VoIP
3466,507,311,58.66666666666666,3,Web Browsing
3467,416,491,13.083333333333343,2,VoIP
3468,954,202,59.083333333333314,2,Web Browsing
3469,371,163,42.333333333333314,3,Web Browsing
3470,952,913,44.833333333333314,2,Video Streaming
3471,662,849,51.91666666666666,3,VoIP
3472,260,892,62.83333333333334,1,Video Streaming
3473,305,212,69.5,1,Video Streaming
3474,999,318,54.16666666666666,5,Web Browsing
3475,112,549,82.41666666666666,4,VoIP
3476,752,406,40.33333333333334,4,Video Streaming
3477,14,244,45.66666666666666,2,VoIP
3478,663,202,14.166666666666657,3,Video Streaming
3479,856,551,34.25,2,Video Streaming
3480,983,28,32.41666666666666,4,Web Browsing
3481,649,901,44.5,2,Video Streaming
3482,62,665,49.91666666666666,2,VoIP
3483,758,682,83.33333333333334,3,Web Browsing
3484,521,54,67.16666666666666,3,Video Streaming
3485,827,147,52.66666666666666,5,Web Browsing
3486,690,96,80.75,3,Web Browsing
3487,860,184,39.91666666666666,5,Video Streaming
3488,162,174,80.83333333333331,3,Video Streaming
3489,252,734,83.33333333333331,1,Video Streaming
3490,47,339,52.75,2,VoIP
3491,757,790,22.416666666666657,4,VoIP
3492,802,690,74.41666666666666,3,VoIP
3493,48,542,72.83333333333334,4,VoIP
3494,902,593,26.5,2,Web Browsing
3495,794,611,54.91666666666666,3,Web Browsing
3496,760,168,52.66666666666666,3,VoIP
3497,34,434,79.5,5,VoIP
3498,588,759,67.75,4,Web Browsing
3499,975,256,10.75,2,Web Browsing
3500,257,436,15.166666666666657,1,Video Streaming
3501,664,509,35.0,4,Video Streaming
3502,560,925,56.5,2,Video Streaming
3503,740,170,68.75,5,Video Streaming
3504,488,318,79.08333333333334,2,VoIP
3505,17,204,26.833333333333343,1,Web Browsing
3506,933,834,18.75,2,Video Streaming
3507,434,700,66.0,3,Video Streaming
3508,672,431,27.833333333333343,5,Web Browsing
3509,461,12,81.41666666666666,3,VoIP
3510,974,481,25.666666666666657,3,Video Streaming
3511,497,338,23.25,1,Video Streaming
3512,21,748,20.666666666666657,1,Video Streaming
3513,91,43,31.75,2,VoIP
3514,375,23,24.166666666666657,3,Web Browsing
3515,985,230,16.333333333333343,3,Video Streaming
3516,460,232,21.333333333333343,2,Video Streaming
3517,540,384,9.083333333333343,4,Web Browsing
3518,41,57,81.08333333333331,4,Video Streaming
3519,897,808,53.91666666666666,3,Web Browsing
3520,941,762,54.833333333333314,1,VoIP
3521,858,644,81.83333333333334,5,VoIP
3522,789,831,46.41666666666666,5,Web Browsing
3523,43,477,67.25,3,VoIP
3524,665,291,51.333333333333314,4,Web Browsing
3525,556,863,11.166666666666657,2,VoIP
3526,634,697,16.5,3,VoIP
3527,378,908,44.083333333333314,3,VoIP
3528,748,814,8.583333333333343,5,VoIP
3529,151,500,59.16666666666666,4,Web Browsing
3530,491,955,11.583333333333343,5,Video Streaming
3531,218,324,54.08333333333334,2,Video Streaming
3532,839,742,13.25,2,Web Browsing
3533,250,121,33.66666666666666,4,Web Browsing
3534,12,26,48.333333333333314,5,Video Streaming
3535,239,378,81.0,1,VoIP
3536,576,394,45.41666666666666,2,Web Browsing
3537,822,390,82.91666666666666,4,VoIP
3538,402,652,73.25,4,VoIP
3539,255,730,64.58333333333331,4,Web Browsing
3540,920,174,22.5,2,Video Streaming
3541,926,858,15.833333333333343,5,Video Streaming
3542,767,913,36.0,3,Video Streaming
3543,696,924,35.66666666666666,5,VoIP
3544,423,1000,22.0,5,Video Streaming
3545,932,861,80.0,1,VoIP
3546,541,834,42.83333333333334,5,Video Streaming
3547,203,925,30.583333333333343,5,Video Streaming
3548,676,877,81.08333333333331,3,VoIP
3549,233,262,29.5,1,Video Streaming
3550,837,362,47.0,1,Web Browsing
3551,700,784,65.75,2,VoIP
3552,890,231,47.0,3,Video Streaming
3553,98,513,73.25,5,VoIP
3554,302,446,30.083333333333343,4,Video Streaming
3555,438,483,20.5,2,VoIP
3556,277,311,47.0,4,Web Browsing
3557,683,213,19.25,5,Web Browsing
3558,308,794,25.0,4,VoIP
3559,457,648,8.666666666666657,2,Video Streaming
3560,861,171,34.66666666666666,5,VoIP
3561,207,1000,80.0,4,Video Streaming
3562,716,910,77.25,5,Web Browsing
3563,306,742,51.75,4,VoIP
3564,425,808,34.08333333333334,2,Video Streaming
3565,586,923,43.33333333333334,3,Web Browsing
3566,307,919,35.25,1,VoIP
3567,220,97,66.83333333333331,4,Web Browsing
3568,967,985,47.0,5,Video Streaming
3569,729,515,33.08333333333334,1,Video Streaming
3570,538,600,16.25,1,Web Browsing
3571,359,933,20.5,1,VoIP
3572,456,55,71.41666666666666,1,Web Browsing
3573,85,405,65.41666666666666,5,VoIP
3574,596,163,70.58333333333331,3,Video Streaming
3575,470,193,41.5,4,VoIP
3576,230,57,73.66666666666666,2,Video Streaming
3577,564,283,20.166666666666657,5,Video Streaming
3578,571,816,17.416666666666657,2,Web Browsing
3579,165,661,37.58333333333334,4,VoIP
3580,249,340,58.66666666666666,2,Video Streaming
3581,888,661,78.25,2,Web Browsing
3582,568,48,33.91666666666666,1,Web Browsing
3583,959,522,25.75,1,VoIP
3584,326,553,65.5,2,Web Browsing
3585,570,874,14.833333333333343,4,Video Streaming
3586,825,526,30.0,3,Video Streaming
3587,156,76,51.16666666666666,3,VoIP
3588,429,824,40.16666666666666,4,VoIP
3589,179,286,66.5,3,Video Streaming
3590,980,310,43.083333333333314,2,Web Browsing
3591,519,240,71.16666666666666,1,Video Streaming
3592,333,422,62.91666666666666,5,Video Streaming
3593,677,336,30.916666666666657,4,VoIP
3594,331,641,22.833333333333343,1,VoIP
3595,150,260,50.583333333333314,1,Web Browsing
3596,155,870,30.25,1,Web Browsing
3597,946,509,25.333333333333343,4,VoIP
3598,845,745,22.666666666666657,5,Video Streaming
3599,964,91,20.333333333333343,2,Web Browsing
3600,603,931,82.83333333333334,2,Web Browsing
3601,793,654,72.25,4,VoIP
3602,558,644,65.0,4,Web Browsing
3603,715,249,81.25,5,Video Streaming
3604,726,771,77.75,2,VoIP
3605,524,343,52.583333333333314,1,VoIP
3606,523,692,12.25,2,Web Browsing
3607,567,816,14.583333333333343,4,Web Browsing
3608,270,320,42.25,1,Video Streaming
3609,411,834,48.25,2,Video Streaming
3610,820,402,15.083333333333343,4,VoIP
3611,610,93,82.25,3,VoIP
3612,430,260,70.08333333333331,3,Web Browsing
3613,198,35,59.66666666666666,2,Video Streaming
3614,450,138,67.91666666666666,4,Video Streaming
3615,895,511,35.41666666666666,4,Video Streaming
3616,763,387,78.0,4,Video Streaming
3617,435,939,65.66666666666666,1,VoIP
3618,7,372,33.083333333333314,3,VoIP
3619,154,639,80.75,5,Web Browsing
3620,311,923,45.25,1,Web Browsing
3621,565,788,26.416666666666657,4,Video Streaming
3622,637,280,29.333333333333343,5,Web Browsing
3623,573,202,43.91666666666666,3,Video Streaming
3624,55,427,70.41666666666666,5,VoIP
3625,163,966,62.16666666666666,1,VoIP
3626,968,424,60.66666666666666,4,VoIP
3627,705,225,44.16666666666666,5,Video Streaming
3628,356,124,43.16666666666666,4,Web Browsing
3629,137,686,40.41666666666666,4,Video Streaming
3630,566,406,62.16666666666666,1,Web Browsing
3631,404,184,50.75,1,VoIP
3632,171,318,79.91666666666666,5,Web Browsing
3633,834,778,31.833333333333343,4,Video Streaming
3634,826,196,9.583333333333343,4,Video Streaming
3635,514,51,82.75,1,VoIP
3636,164,438,16.083333333333343,4,VoIP
3637,422,70,66.75,3,VoIP
3638,555,680,80.91666666666666,3,Video Streaming
3639,389,660,65.58333333333331,5,Web Browsing
3640,611,153,37.333333333333314,2,Video Streaming
3641,543,954,10.75,3,Web Browsing
3642,30,16,20.583333333333343,1,Video Streaming
3643,621,114,44.0,5,Video Streaming
3644,109,498,26.416666666666657,2,Video Streaming
3645,599,533,69.25,4,VoIP
3646,784,698,27.75,4,VoIP
3647,426,979,32.08333333333334,5,Web Browsing
3648,755,111,74.25,4,VoIP
3649,944,185,69.08333333333334,1,Video Streaming
3650,746,693,33.416666666666686,5,Web Browsing
3651,49,35,75.58333333333334,3,VoIP
3652,791,682,68.83333333333331,2,Video Streaming
3653,942,534,20.416666666666657,3,Web Browsing
3654,390,215,21.916666666666686,2,Web Browsing
3655,779,913,43.91666666666666,4,Video Streaming
3656,713,18,20.833333333333314,2,VoIP
3657,635,808,20.416666666666686,2,VoIP
3658,473,19,54.583333333333314,3,Video Streaming
3659,132,216,61.333333333333314,1,Web Browsing
3660,526,356,68.41666666666666,5,Video Streaming
3661,420,39,13.0,3,Video Streaming
3662,182,309,32.166666666666686,3,Video Streaming
3663,166,383,80.16666666666669,1,VoIP
3664,27,55,13.916666666666657,4,VoIP
3665,547,560,27.583333333333343,4,VoIP
3666,639,1,39.50000000000003,5,Web Browsing
3667,353,540,37.41666666666666,4,VoIP
3668,169,879,34.416666666666686,4,Video Streaming
3669,228,921,81.66666666666666,4,Video Streaming
3670,184,2,43.0,3,Video Streaming
3671,659,427,44.08333333333334,2,VoIP
3672,995,640,9.0,3,VoIP
3673,465,869,16.916666666666657,4,VoIP
3674,86,230,39.83333333333334,4,VoIP
3675,452,817,76.08333333333331,2,Web Browsing
3676,446,345,12.333333333333343,1,Video Streaming
3677,13,890,52.333333333333314,4,Web Browsing
3678,678,704,25.75000000000003,1,Web Browsing
3679,835,250,53.5,4,Video Streaming
3680,821,230,77.25000000000003,3,Web Browsing
3681,202,2,68.41666666666669,5,Web Browsing
3682,54,774,74.66666666666666,3,Video Streaming
3683,60,617,33.74999999999997,3,Video Streaming
3684,471,37,57.49999999999997,5,Video Streaming
3685,828,233,82.33333333333331,5,Web Browsing
3686,245,188,41.00000000000003,1,Web Browsing
3687,741,618,43.083333333333314,1,Video Streaming
3688,982,538,15.5,3,Video Streaming
3689,24,425,64.58333333333334,4,Video Streaming
3690,905,994,41.58333333333334,3,Video Streaming
3691,996,63,35.916666666666686,1,Video Streaming
3692,248,900,31.25,4,Video Streaming
3693,459,6,38.333333333333314,3,VoIP
3694,252,76,13.416666666666686,1,Web Browsing
3695,782,834,58.75000000000003,2,Web Browsing
3696,294,4,63.74999999999997,3,VoIP
3697,857,287,54.75,1,Web Browsing
3698,412,625,64.75000000000003,5,Video Streaming
3699,120,590,29.833333333333314,5,VoIP
3700,118,470,63.08333333333334,5,VoIP
3701,631,361,41.33333333333334,2,Video Streaming
3702,274,792,56.75000000000003,4,Video Streaming
3703,628,993,48.49999999999997,5,Video Streaming
3704,669,331,65.08333333333331,4,Video Streaming
3705,264,659,20.50000000000003,4,Video Streaming
3706,667,520,70.50000000000003,1,Web Browsing
3707,563,474,47.666666666666686,3,VoIP
3708,617,114,78.08333333333334,5,Video Streaming
3709,769,867,43.833333333333314,1,VoIP
3710,971,540,46.33333333333334,5,Video Streaming
3711,205,853,45.41666666666666,3,Web Browsing
3712,490,46,72.83333333333331,4,Video Streaming
3713,123,243,82.16666666666666,4,Video Streaming
3714,370,67,40.66666666666666,2,Web Browsing
3715,591,33,62.0,4,Video Streaming
3716,241,348,80.08333333333334,2,Web Browsing
3717,961,770,24.666666666666686,3,Web Browsing
3718,773,131,55.33333333333334,2,Video Streaming
3719,969,494,40.916666666666686,1,VoIP
3720,685,339,40.5,2,VoIP
3721,224,272,42.66666666666666,4,VoIP
3722,935,418,42.75,3,Video Streaming
3723,894,785,80.66666666666663,3,VoIP
3724,135,436,21.333333333333343,3,Video Streaming
3725,96,366,80.83333333333334,1,Web Browsing
3726,704,855,69.08333333333331,5,Video Streaming
3727,199,945,49.166666666666686,5,Web Browsing
3728,72,522,60.33333333333334,2,Video Streaming
3729,948,835,13.083333333333343,5,Web Browsing
3730,849,411,21.083333333333314,4,Video Streaming
3731,605,281,41.99999999999997,3,Video Streaming
3732,486,689,78.91666666666663,4,Web Browsing
3733,108,361,51.083333333333314,5,Video Streaming
3734,462,137,82.25,3,Web Browsing
3735,534,109,32.083333333333314,4,VoIP
3736,955,878,40.083333333333314,4,Web Browsing
3737,314,550,28.0,2,Web Browsing
3738,439,502,12.75,2,Video Streaming
3739,670,963,41.333333333333314,4,Web Browsing
3740,328,379,64.83333333333331,5,VoIP
3741,515,800,56.58333333333334,1,Web Browsing
3742,936,501,35.33333333333334,1,Web Browsing
3743,406,463,27.49999999999997,1,Web Browsing
3744,796,813,22.333333333333314,4,Web Browsing
3745,335,715,34.833333333333314,2,Video Streaming
3746,813,884,33.83333333333334,3,VoIP
3747,483,381,82.91666666666669,2,Web Browsing
3748,987,2,38.25,2,VoIP
3749,105,78,20.583333333333314,2,Web Browsing
3750,734,763,59.33333333333334,1,Web Browsing
3751,354,427,29.333333333333314,4,VoIP
3752,542,257,17.333333333333343,1,VoIP
3753,409,752,72.75,2,Web Browsing
3754,947,60,78.74999999999997,5,Video Streaming
3755,608,356,9.666666666666686,1,Web Browsing
3756,119,867,48.41666666666666,3,Video Streaming
3757,235,148,58.916666666666686,3,VoIP
3758,223,723,74.25,1,VoIP
3759,263,889,55.66666666666666,5,Web Browsing
3760,816,168,14.666666666666657,2,Web Browsing
3761,853,301,47.583333333333314,3,Video Streaming
3762,949,716,27.333333333333343,5,VoIP
3763,717,505,60.0,4,Web Browsing
3764,209,344,70.91666666666663,5,Web Browsing
3765,6,257,33.91666666666666,5,VoIP
3766,18,102,26.916666666666657,1,Web Browsing
3767,984,908,25.333333333333343,1,VoIP
3768,482,701,76.41666666666666,1,Video Streaming
3769,396,370,34.0,1,Web Browsing
3770,287,72,45.00000000000003,3,VoIP
3771,909,564,47.16666666666666,3,Web Browsing
3772,864,524,48.50000000000003,5,VoIP
3773,478,275,42.833333333333314,4,Video Streaming
3774,74,867,53.5,1,VoIP
3775,468,358,29.166666666666686,3,Video Streaming
3776,812,806,25.0,3,VoIP
3777,99,761,50.166666666666686,2,Video Streaming
3778,484,448,48.916666666666686,5,Video Streaming
3779,654,77,43.49999999999997,2,Web Browsing
3780,988,584,55.0,4,Web Browsing
3781,950,894,68.41666666666666,3,VoIP
3782,3,291,54.916666666666686,5,Video Streaming
3783,522,97,21.916666666666657,2,Video Streaming
3784,152,52,37.16666666666666,2,Web Browsing
3785,466,781,60.50000000000003,4,Web Browsing
3786,127,119,12.249999999999972,3,VoIP
3787,325,186,62.833333333333314,4,Video Streaming
3788,219,724,61.41666666666666,5,VoIP
3789,855,854,43.083333333333314,5,Web Browsing
3790,908,423,60.916666666666686,4,Web Browsing
3791,278,657,29.416666666666657,4,VoIP
3792,775,788,47.583333333333314,5,VoIP
3793,643,519,57.25000000000003,1,Video Streaming
3794,937,179,51.583333333333314,4,Video Streaming
3795,924,549,81.08333333333334,3,VoIP
3796,463,789,76.66666666666666,4,VoIP
3797,327,147,51.49999999999997,5,Web Browsing
3798,386,288,60.083333333333314,3,Video Streaming
3799,730,336,70.33333333333334,1,Video Streaming
3800,130,866,24.416666666666657,1,Web Browsing
3801,787,675,51.083333333333314,4,Video Streaming
3802,699,502,64.16666666666669,5,Web Browsing
3803,505,402,34.833333333333314,3,VoIP
3804,866,271,53.833333333333314,1,Web Browsing
3805,830,27,30.99999999999997,5,Web Browsing
3806,764,481,26.916666666666657,5,Video Streaming
3807,136,687,43.91666666666666,3,VoIP
3808,567,420,12.583333333333343,4,VoIP
3809,735,49,69.16666666666663,3,Web Browsing
3810,221,259,67.33333333333334,1,Video Streaming
3811,377,444,39.416666666666686,1,Video Streaming
3812,783,937,40.66666666666666,3,Web Browsing
3813,512,83,34.33333333333334,5,Web Browsing
3814,444,965,76.08333333333334,3,Web Browsing
3815,304,854,58.66666666666666,1,Web Browsing
3816,792,902,48.08333333333334,4,Web Browsing
3817,447,783,34.416666666666686,1,VoIP
3818,391,478,58.916666666666686,5,Video Streaming
3819,254,124,29.833333333333314,2,Web Browsing
3820,946,538,11.583333333333314,1,Web Browsing
3821,316,785,62.16666666666666,2,Web Browsing
3822,324,101,13.583333333333314,3,Video Streaming
3823,168,159,13.999999999999972,1,VoIP
3824,613,283,83.08333333333334,1,VoIP
3825,761,736,11.5,4,VoIP
3826,658,879,48.33333333333334,1,VoIP
3827,602,630,21.0,1,Web Browsing
3828,133,192,22.166666666666686,4,Video Streaming
3829,941,566,20.833333333333343,3,Web Browsing
3830,499,262,33.91666666666666,2,VoIP
3831,595,153,28.416666666666686,1,VoIP
3832,548,807,20.833333333333314,1,Video Streaming
3833,506,269,35.0,4,Web Browsing
3834,822,517,17.5,1,VoIP
3835,754,253,77.25,1,Video Streaming
3836,914,538,23.25,4,Video Streaming
3837,889,241,57.75,1,VoIP
3838,268,371,69.25,3,Web Browsing
3839,80,964,63.24999999999997,4,VoIP
3840,650,554,16.833333333333343,4,Video Streaming
3841,707,501,8.75,2,Video Streaming
3842,103,446,75.25,4,Web Browsing
3843,790,132,52.166666666666686,5,Web Browsing
3844,111,925,78.58333333333334,2,Video Streaming
3845,113,222,74.75,3,Video Streaming
3846,718,804,38.66666666666666,5,Video Streaming
3847,579,671,79.33333333333331,1,Video Streaming
3848,968,941,12.333333333333314,4,VoIP
3849,629,722,26.666666666666657,4,VoIP
3850,636,356,57.666666666666686,3,Web Browsing
3851,520,764,71.33333333333334,4,Web Browsing
3852,227,966,46.833333333333314,2,VoIP
3853,401,548,52.5,2,VoIP
3854,75,731,30.75000000000003,1,Video Streaming
3855,79,54,57.16666666666666,1,Web Browsing
3856,940,216,49.50000000000003,1,Video Streaming
3857,728,924,36.25,5,VoIP
3858,736,718,48.41666666666666,3,Video Streaming
3859,140,2,62.25,1,Video Streaming
3860,721,330,29.75,3,Web Browsing
3861,620,632,71.50000000000003,1,Video Streaming
3862,480,107,54.25000000000003,5,VoIP
3863,2,605,61.50000000000003,1,Web Browsing
3864,590,603,70.25,5,VoIP
3865,19,911,34.0,2,Web Browsing
3866,174,826,61.583333333333314,3,Web Browsing
3867,498,721,46.666666666666686,1,VoIP
3868,293,799,64.5,2,VoIP
3869,607,376,42.91666666666666,1,Video Streaming
3870,385,691,74.66666666666669,3,VoIP
3871,117,525,65.66666666666669,3,Video Streaming
3872,753,782,74.83333333333334,5,VoIP
3873,158,174,39.83333333333334,1,VoIP
3874,823,296,53.833333333333314,1,Video Streaming
3875,81,860,52.166666666666686,4,VoIP
3876,903,271,46.916666666666686,3,VoIP
3877,211,914,39.0,5,Web Browsing
3878,774,78,60.416666666666686,2,VoIP
3879,951,770,20.75,4,Video Streaming
3880,693,517,17.583333333333314,4,Web Browsing
3881,706,913,36.33333333333334,1,VoIP
3882,292,165,80.5,4,VoIP
3883,112,214,14.0,1,Video Streaming
3884,342,297,15.583333333333314,3,Web Browsing
3885,362,893,46.49999999999997,2,VoIP
3886,862,288,60.333333333333314,3,Video Streaming
3887,653,641,73.83333333333331,5,Web Browsing
3888,390,531,16.416666666666686,2,Web Browsing
3889,259,987,80.75,1,VoIP
3890,970,108,17.25,2,VoIP
3891,355,227,44.75,4,Web Browsing
3892,253,460,51.5,3,Web Browsing
3893,780,579,34.666666666666686,3,Video Streaming
3894,594,625,73.16666666666666,2,Video Streaming
3895,380,566,57.166666666666686,4,Video Streaming
3896,725,957,65.83333333333334,1,Video Streaming
3897,574,166,54.083333333333314,5,Video Streaming
3898,797,123,49.583333333333314,3,VoIP
3899,186,376,39.83333333333334,1,VoIP
3900,712,374,28.583333333333314,4,Web Browsing
3901,394,214,67.41666666666663,3,Web Browsing
3902,536,136,60.99999999999997,2,Web Browsing
3903,22,707,12.75,1,Web Browsing
3904,284,77,72.50000000000003,5,VoIP
3905,788,55,29.75000000000003,4,VoIP
3906,213,108,17.25,4,Web Browsing
3907,589,176,32.83333333333334,1,Web Browsing
3908,69,522,32.666666666666686,3,VoIP
3909,763,471,18.666666666666686,2,Web Browsing
3910,191,481,32.41666666666666,5,VoIP
3911,299,278,57.916666666666686,1,Video Streaming
3912,336,919,23.00000000000003,1,Video Streaming
3913,496,603,42.833333333333314,4,Video Streaming
3914,330,423,53.333333333333314,2,Video Streaming
3915,172,996,33.75,5,Web Browsing
3916,652,582,76.91666666666663,1,VoIP
3917,343,220,33.25000000000003,5,Web Browsing
3918,194,667,34.24999999999997,4,Web Browsing
3919,625,226,66.08333333333334,2,VoIP
3920,56,247,39.74999999999997,4,Web Browsing
3921,716,499,21.416666666666686,1,Web Browsing
3922,197,948,63.50000000000003,3,VoIP
3923,334,840,31.166666666666657,4,Web Browsing
3924,170,421,79.33333333333331,5,Web Browsing
3925,803,62,52.583333333333314,3,VoIP
3926,347,685,37.416666666666686,4,Video Streaming
3927,971,513,14.75,3,Web Browsing
3928,431,943,69.33333333333334,2,VoIP
3929,320,462,49.833333333333314,4,VoIP
3930,569,758,50.75,3,Video Streaming
3931,575,788,56.50000000000003,1,VoIP
3932,146,921,67.16666666666666,4,Web Browsing
3933,91,50,10.166666666666686,5,VoIP
3934,771,952,47.25,2,Web Browsing
3935,290,329,69.16666666666669,5,VoIP
3936,806,680,37.166666666666686,4,Video Streaming
3937,850,988,10.083333333333314,5,VoIP
3938,315,661,56.25,1,VoIP
3939,934,216,27.00000000000003,2,Video Streaming
3940,874,565,58.583333333333314,1,Video Streaming
3941,952,75,16.333333333333314,5,VoIP
3942,479,779,22.333333333333343,2,Video Streaming
3943,703,511,48.99999999999997,4,VoIP
3944,724,932,37.583333333333314,1,Web Browsing
3945,960,696,74.08333333333331,4,Video Streaming
3946,614,873,34.083333333333314,4,Web Browsing
3947,863,117,69.33333333333331,2,Web Browsing
3948,200,73,30.833333333333343,5,Video Streaming
3949,247,191,57.66666666666666,5,Video Streaming
3950,358,370,44.833333333333314,2,Video Streaming
3951,899,272,45.58333333333334,3,Video Streaming
3952,785,759,53.416666666666686,3,VoIP
3953,798,555,69.91666666666666,4,VoIP
3954,452,934,16.5,4,Web Browsing
3955,533,426,18.5,4,VoIP
3956,904,725,36.83333333333334,2,VoIP
3957,756,980,25.583333333333343,5,Web Browsing
3958,891,409,23.333333333333314,2,Video Streaming
3959,747,340,67.00000000000003,2,Web Browsing
3960,559,497,64.33333333333334,4,Web Browsing
3961,593,19,60.25,5,VoIP
3962,345,90,56.75,5,VoIP
3963,310,215,82.08333333333334,1,Video Streaming
3964,95,406,45.08333333333334,5,VoIP
3965,842,724,35.91666666666666,3,VoIP
3966,65,216,67.99999999999997,1,Video Streaming
3967,551,219,51.33333333333334,4,Web Browsing
3968,983,332,17.25,1,Web Browsing
3969,981,934,36.74999999999997,2,Web Browsing
3970,110,200,42.166666666666686,4,Web Browsing
3971,400,31,45.75,2,Web Browsing
3972,540,465,23.75,1,Web Browsing
3973,672,829,25.083333333333343,2,VoIP
3974,473,549,17.5,1,Video Streaming
3975,778,696,72.08333333333331,4,Video Streaming
3976,605,948,12.25,2,VoIP
3977,187,618,77.75,1,VoIP
3978,967,710,20.75,3,Web Browsing
3979,407,475,68.16666666666663,5,Video Streaming
3980,39,417,74.41666666666666,3,Video Streaming
3981,144,879,73.58333333333331,3,VoIP
3982,392,489,58.916666666666686,2,VoIP
3983,104,633,82.33333333333334,5,Video Streaming
3984,517,172,35.5,4,VoIP
3985,557,7,72.66666666666666,3,Video Streaming
3986,810,559,71.91666666666666,5,VoIP
3987,238,284,78.00000000000003,1,Video Streaming
3988,373,479,74.0,2,VoIP
3989,492,634,37.58333333333334,3,Web Browsing
3990,746,937,11.833333333333314,3,Web Browsing
3991,542,100,15.916666666666686,3,VoIP
3992,329,135,81.66666666666666,1,Web Browsing
3993,477,331,66.66666666666663,3,Web Browsing
3994,36,726,44.91666666666666,5,Web Browsing
3995,163,804,17.0,4,Web Browsing
3996,216,159,62.66666666666666,2,VoIP
3997,382,678,75.49999999999997,2,Web Browsing
3998,403,875,81.08333333333334,4,VoIP
3999,111,8,10.75,3,VoIP
4000,474,637,48.5,2,VoIP
4001,674,919,72.33333333333334,1,Web Browsing
4002,101,564,53.0,2,VoIP
4003,873,645,47.75,4,Video Streaming
4004,26,166,40.583333333333314,1,Web Browsing
4005,195,59,43.916666666666686,3,VoIP
4006,811,515,67.66666666666666,3,Web Browsing
4007,29,822,44.24999999999997,3,VoIP
4008,938,301,44.416666666666686,4,Video Streaming
4009,44,350,82.49999999999997,5,VoIP
4010,148,853,26.5,2,Web Browsing
4011,645,450,58.416666666666686,2,VoIP
4012,649,759,27.0,3,Web Browsing
4013,989,62,72.83333333333334,5,VoIP
4014,588,789,29.333333333333314,4,Web Browsing
4015,226,438,71.25,2,Web Browsing
4016,58,175,42.916666666666686,4,Web Browsing
4017,196,290,54.583333333333314,1,Video Streaming
4018,11,862,44.00000000000003,5,Video Streaming
