Packet ID,Source,Destination,End-to-End Delay,Priority,Traffic Class
1873,747,794,51.8,2,Web Browsing
1874,879,929,20.5,5,Web Browsing
1875,379,524,62.000000000000014,2,VoIP
1876,697,72,40.599999999999994,5,Web Browsing
1877,464,776,26.099999999999994,2,Web Browsing
1878,132,715,65.0,4,VoIP
1879,136,52,88.4,3,VoIP
1880,358,203,97.9,5,Web Browsing
1881,858,381,86.49999999999999,5,Web Browsing
1882,832,949,78.00000000000001,3,Web Browsing
1883,615,23,50.19999999999999,4,Web Browsing
1884,835,425,76.2,4,Video Streaming
1885,429,940,32.099999999999994,5,VoIP
1886,568,370,50.2,4,Web Browsing
1887,822,728,94.90000000000002,5,Video Streaming
1888,685,326,20.700000000000017,4,Web Browsing
1889,237,857,96.70000000000002,3,Video Streaming
1890,361,260,73.10000000000002,1,Video Streaming
1891,570,408,54.70000000000002,3,VoIP
1892,99,416,87.30000000000001,3,Video Streaming
1893,701,742,99.80000000000003,3,Video Streaming
1894,332,85,43.599999999999994,4,VoIP
1895,927,910,15.099999999999994,4,Web Browsing
1896,371,353,57.3,3,VoIP
1897,10,20,55.999999999999986,3,Video Streaming
1898,25,202,49.40000000000002,1,Video Streaming
1899,208,645,16.5,4,Video Streaming
1900,548,298,51.30000000000001,3,Web Browsing
1901,435,919,56.40000000000002,1,VoIP
1902,392,940,34.19999999999999,1,Video Streaming
1903,956,797,43.40000000000002,3,Video Streaming
1904,171,440,54.400000000000006,5,Web Browsing
1905,256,948,25.5,2,Video Streaming
1906,168,501,13.5,3,Web Browsing
1907,589,448,54.599999999999994,5,VoIP
1908,991,411,63.400000000000006,2,Video Streaming
1909,943,750,19.700000000000017,2,VoIP
1910,901,515,63.7,5,VoIP
1911,125,303,14.900000000000006,2,Web Browsing
1912,67,292,34.8,5,Video Streaming
1913,934,104,54.499999999999986,3,Web Browsing
1914,508,732,53.10000000000001,2,Web Browsing
1915,277,418,86.69999999999999,1,VoIP
1916,270,112,62.599999999999994,3,Web Browsing
1917,439,417,27.700000000000003,2,Video Streaming
1918,938,867,74.4,3,Web Browsing
1919,350,23,67.89999999999999,1,VoIP
1920,118,468,89.0,2,Video Streaming
1921,674,952,76.20000000000002,5,Web Browsing
1922,253,357,42.30000000000001,1,Web Browsing
1923,212,240,62.099999999999994,5,Video Streaming
1924,958,618,54.3,5,Video Streaming
1925,541,959,65.10000000000002,2,VoIP
1926,331,182,58.0,4,Video Streaming
1927,947,860,83.5,5,VoIP
1928,712,466,49.0,4,Video Streaming
1929,772,262,46.7,1,Web Browsing
1930,692,971,51.400000000000006,2,Video Streaming
1931,202,269,50.400000000000006,2,Web Browsing
1932,575,233,81.1,3,VoIP
1933,333,112,11.699999999999989,2,VoIP
1934,633,400,31.599999999999994,3,Video Streaming
1935,289,691,46.39999999999999,4,Video Streaming
1936,268,32,66.4,4,Video Streaming
1937,82,405,60.499999999999986,1,Video Streaming
1938,710,782,35.099999999999994,2,VoIP
1939,470,902,68.4,3,VoIP
1940,778,331,77.69999999999999,2,Web Browsing
1941,940,415,69.2,1,Web Browsing
1942,192,533,20.19999999999999,5,Video Streaming
1943,209,521,38.90000000000002,5,Web Browsing
1944,688,259,59.099999999999994,5,Web Browsing
1945,539,314,69.29999999999998,2,Video Streaming
1946,713,192,26.400000000000006,5,Web Browsing
1947,705,668,68.29999999999998,2,VoIP
1948,680,525,65.3,2,Video Streaming
1949,381,319,66.19999999999999,1,Video Streaming
1950,628,216,84.60000000000002,1,Web Browsing
1951,961,824,64.8,2,Video Streaming
1952,37,498,73.60000000000002,2,Video Streaming
1953,146,490,17.400000000000006,5,Web Browsing
1954,120,738,51.099999999999994,4,Video Streaming
1955,684,65,93.10000000000002,1,VoIP
1956,190,821,66.00000000000001,1,Web Browsing
1957,165,401,59.90000000000002,2,Web Browsing
1958,142,236,26.200000000000017,3,VoIP
1959,954,582,51.599999999999994,1,VoIP
1960,837,283,97.39999999999999,2,Video Streaming
1961,448,134,99.5,2,VoIP
1962,608,192,47.400000000000006,5,Video Streaming
1963,941,529,59.599999999999994,1,Web Browsing
1964,565,143,62.599999999999994,1,Web Browsing
1965,178,25,75.49999999999999,1,Video Streaming
1966,586,650,85.90000000000002,5,Video Streaming
1967,0,192,37.999999999999986,1,Video Streaming
1968,584,630,17.099999999999994,4,Video Streaming
1969,92,28,56.20000000000002,4,Video Streaming
1970,398,357,11.900000000000006,1,VoIP
1971,990,537,64.2,1,VoIP
1972,878,452,57.40000000000002,4,VoIP
1973,831,569,50.10000000000001,3,VoIP
1974,551,150,38.5,5,VoIP
1975,362,920,56.39999999999999,3,Web Browsing
1976,951,288,15.900000000000006,2,Web Browsing
1977,441,404,93.80000000000001,5,VoIP
1978,666,497,16.400000000000006,4,VoIP
1979,183,355,62.3,3,VoIP
1980,154,384,75.99999999999999,2,VoIP
1981,408,187,64.1,5,Web Browsing
1982,513,597,57.69999999999999,5,Video Streaming
1983,339,631,73.9,3,Video Streaming
1984,994,20,24.80000000000001,4,Video Streaming
1985,2,788,83.70000000000002,5,Video Streaming
1986,387,895,31.5,2,VoIP
1987,476,240,28.30000000000001,5,Video Streaming
1988,726,957,61.7,1,VoIP
1989,499,96,40.89999999999999,1,VoIP
1990,868,141,74.00000000000001,1,VoIP
1991,678,725,39.8,1,Web Browsing
1992,370,275,35.7,1,Web Browsing
1993,260,196,85.10000000000001,5,Web Browsing
1994,627,380,78.19999999999999,4,Video Streaming
1995,903,110,24.80000000000001,4,VoIP
1996,188,764,18.0,3,VoIP
1997,801,429,93.10000000000001,4,Video Streaming
1998,830,387,88.70000000000002,2,Video Streaming
1999,689,501,72.3,5,Video Streaming
2000,356,437,33.7,2,Video Streaming
2001,367,823,62.10000000000001,5,Video Streaming
2002,744,128,33.400000000000006,2,Video Streaming
2003,511,405,17.0,5,VoIP
2004,737,212,63.5,4,VoIP
2005,423,964,24.400000000000006,4,VoIP
2006,222,9,43.5,4,Web Browsing
2007,368,892,27.69999999999999,4,VoIP
2008,874,294,15.900000000000006,5,Video Streaming
2009,279,360,47.60000000000001,2,Video Streaming
2010,522,439,24.099999999999994,5,Video Streaming
2011,106,871,80.60000000000002,2,Web Browsing
2012,667,652,24.599999999999994,5,Video Streaming
2013,160,716,54.30000000000001,4,VoIP
2014,131,220,62.0,4,VoIP
2015,876,252,17.900000000000006,1,Web Browsing
2016,420,281,75.39999999999999,5,VoIP
2017,341,63,50.19999999999999,4,Web Browsing
2018,6,986,60.40000000000002,2,Video Streaming
2019,833,370,58.8,4,Video Streaming
2020,59,700,81.4,2,VoIP
2021,64,716,70.0,1,VoIP
2022,204,527,18.5,5,VoIP
2023,174,833,65.80000000000001,4,Web Browsing
2024,73,445,10.800000000000011,4,VoIP
2025,905,136,81.60000000000001,3,Web Browsing
2026,975,950,39.2,5,Video Streaming
2027,166,226,18.19999999999999,1,Video Streaming
2028,739,614,12.5,3,Video Streaming
2029,116,468,33.0,4,Web Browsing
2030,982,726,59.90000000000002,4,Video Streaming
2031,197,19,25.900000000000006,1,Web Browsing
2032,445,699,84.00000000000001,1,Video Streaming
2033,805,377,13.400000000000006,4,VoIP
2034,380,811,93.0,2,Video Streaming
2035,84,5,66.8,2,VoIP
2036,913,526,94.19999999999999,5,Web Browsing
2037,591,659,63.30000000000001,4,Web Browsing
2038,196,450,46.599999999999994,1,VoIP
2039,85,270,96.99999999999999,2,VoIP
2040,707,989,58.5,1,Video Streaming
2041,427,98,24.599999999999994,1,VoIP
2042,524,264,71.5,2,Web Browsing
2043,865,34,14.300000000000011,1,Video Streaming
2044,683,254,59.80000000000001,5,VoIP
2045,373,13,97.60000000000002,1,Video Streaming
2046,52,981,25.0,4,Video Streaming
2047,267,751,83.20000000000002,3,VoIP
2048,585,590,23.19999999999999,5,Web Browsing
2049,313,237,67.0,2,Video Streaming
2050,403,143,90.4,1,VoIP
2051,383,230,16.19999999999999,3,VoIP
2052,411,44,60.70000000000002,4,Video Streaming
2053,952,16,44.40000000000002,2,Web Browsing
2054,792,555,23.599999999999994,4,VoIP
2055,26,498,21.80000000000001,5,Web Browsing
2056,3,755,61.7,5,Video Streaming
2057,593,487,22.200000000000017,3,Web Browsing
2058,424,140,54.40000000000002,5,Web Browsing
2059,291,674,41.0,3,Video Streaming
2060,360,263,11.800000000000011,2,Web Browsing
2061,138,288,64.99999999999999,3,VoIP
2062,594,524,61.30000000000001,1,Video Streaming
2063,177,33,13.800000000000011,4,Web Browsing
2064,184,387,88.0,5,Web Browsing
2065,419,955,95.69999999999999,4,Web Browsing
2066,233,385,85.6,1,Video Streaming
2067,76,778,77.7,4,Web Browsing
2068,535,592,16.30000000000001,5,VoIP
2069,227,438,72.5,2,VoIP
2070,509,57,24.69999999999999,3,VoIP
2071,562,892,28.099999999999994,2,VoIP
2072,669,94,66.29999999999998,1,VoIP
2073,428,732,61.30000000000001,5,Web Browsing
2074,19,400,90.4,4,Video Streaming
2075,137,148,54.5,1,Video Streaming
2076,977,877,27.900000000000006,4,Web Browsing
2077,995,99,46.7,1,Web Browsing
2078,706,403,68.60000000000001,5,Video Streaming
2079,616,517,72.4,1,VoIP
2080,255,967,24.5,1,Web Browsing
2081,438,309,96.0,1,Web Browsing
2082,856,49,36.30000000000001,1,Video Streaming
2083,207,303,52.3,5,Video Streaming
2084,829,577,59.900000000000006,1,Web Browsing
2085,77,845,32.099999999999994,5,Web Browsing
2086,93,657,27.5,1,Web Browsing
2087,210,571,75.4,3,Web Browsing
2088,38,600,49.099999999999994,1,VoIP
2089,239,194,77.5,2,Video Streaming
2090,887,796,36.099999999999994,5,VoIP
2091,779,37,38.8,4,VoIP
2092,553,822,54.80000000000001,2,VoIP
2093,847,614,57.80000000000001,1,Video Streaming
2094,532,585,52.5,2,Web Browsing
2095,287,744,18.69999999999999,2,Video Streaming
2096,426,78,80.0,2,Video Streaming
2097,677,347,65.3,2,VoIP
2098,996,595,50.30000000000001,1,VoIP
2099,965,559,43.69999999999999,1,VoIP
2100,742,367,79.90000000000002,5,Video Streaming
2101,914,362,84.4,5,Video Streaming
2102,83,822,77.49999999999999,5,Video Streaming
2103,50,498,83.4,2,Web Browsing
2104,144,537,93.89999999999999,4,VoIP
2105,674,567,10.0,3,VoIP
2106,601,857,74.39999999999999,3,Video Streaming
2107,483,49,75.70000000000002,4,Web Browsing
2108,577,515,41.2,2,Web Browsing
2109,172,912,28.400000000000006,4,Video Streaming
2110,610,530,41.30000000000001,1,Web Browsing
2111,158,747,47.000000000000014,1,Web Browsing
2112,573,403,32.0,1,VoIP
2113,842,414,22.200000000000017,1,Web Browsing
2114,650,354,25.400000000000006,1,Web Browsing
2115,745,176,96.9,3,Web Browsing
2116,13,804,100.0,4,Video Streaming
2117,722,471,94.69999999999999,4,Web Browsing
2118,652,583,58.30000000000001,2,Web Browsing
2119,393,387,63.30000000000001,5,Web Browsing
2120,18,233,18.0,2,Video Streaming
2121,211,50,30.700000000000017,3,VoIP
2122,306,588,83.10000000000001,1,VoIP
2123,66,56,66.5,5,VoIP
2124,215,871,82.60000000000001,3,Web Browsing
2125,251,900,24.400000000000006,2,Video Streaming
2126,672,470,45.900000000000006,5,Web Browsing
2127,620,96,14.099999999999994,2,Web Browsing
2128,274,44,43.70000000000002,4,Video Streaming
2129,351,112,25.400000000000006,2,VoIP
2130,749,869,84.60000000000001,4,Web Browsing
2131,206,712,71.60000000000002,2,Video Streaming
2132,194,261,98.10000000000002,5,VoIP
2133,338,298,87.3,3,Video Streaming
2134,999,137,89.9,4,VoIP
2135,635,812,94.5,5,VoIP
2136,933,38,42.60000000000001,4,Video Streaming
2137,769,513,91.2,3,Web Browsing
2138,14,588,56.000000000000014,3,Video Streaming
2139,606,77,37.30000000000001,1,Video Streaming
2140,378,257,24.69999999999999,2,Video Streaming
2141,574,279,56.20000000000002,2,VoIP
2142,150,584,64.29999999999998,5,Video Streaming
2143,526,431,83.80000000000001,3,VoIP
2144,985,449,20.200000000000017,4,VoIP
2145,152,207,59.90000000000002,5,Video Streaming
2146,659,781,13.900000000000006,1,Video Streaming
2147,372,451,37.099999999999994,4,Web Browsing
2148,119,575,99.30000000000003,3,Video Streaming
2149,782,135,45.900000000000006,5,VoIP
2150,988,430,42.30000000000001,2,Web Browsing
2151,993,783,30.900000000000006,4,Video Streaming
2152,558,333,73.8,5,Video Streaming
2153,761,734,35.30000000000001,5,VoIP
2154,238,581,98.00000000000001,5,Video Streaming
2155,787,648,60.0,3,Video Streaming
2156,107,390,76.4,3,VoIP
2157,404,907,84.69999999999999,4,Video Streaming
2158,732,81,77.9,1,VoIP
2159,789,31,13.199999999999989,5,Web Browsing
2160,978,905,90.6,2,VoIP
2161,503,759,48.3,4,Video Streaming
2162,979,350,29.30000000000001,1,VoIP
2163,261,645,30.5,3,Video Streaming
2164,430,691,10.199999999999989,4,VoIP
2165,928,669,25.400000000000006,2,VoIP
2166,257,963,12.800000000000011,3,Web Browsing
2167,812,688,45.5,5,VoIP
2168,517,944,88.69999999999999,1,Video Streaming
2169,646,63,60.499999999999986,1,Video Streaming
2170,122,904,22.400000000000006,3,Video Streaming
2171,202,355,15.400000000000006,1,VoIP
2172,105,181,59.0,4,Video Streaming
2173,226,756,36.20000000000002,5,VoIP
2174,897,525,86.80000000000001,3,Web Browsing
2175,490,176,67.0,5,Web Browsing
2176,379,382,15.099999999999994,5,Web Browsing
2177,89,172,15.599999999999994,2,Web Browsing
2178,647,530,21.69999999999999,1,VoIP
2179,937,412,79.70000000000002,4,Video Streaming
2180,714,859,57.3,3,Web Browsing
2181,904,798,67.4,3,Web Browsing
2182,896,553,94.20000000000002,2,Web Browsing
2183,626,14,98.30000000000001,1,VoIP
2184,127,584,53.80000000000001,1,Web Browsing
2185,200,326,53.500000000000014,5,Web Browsing
2186,484,575,90.10000000000001,3,Video Streaming
2187,845,90,24.099999999999994,5,Video Streaming
2188,24,363,36.19999999999999,2,Web Browsing
2189,347,282,80.60000000000002,3,Video Streaming
2190,284,127,97.5,2,VoIP
2191,382,841,25.099999999999994,1,VoIP
2192,295,703,91.99999999999999,4,VoIP
2193,567,147,42.30000000000001,3,VoIP
2194,778,572,11.900000000000006,3,Web Browsing
2195,649,174,57.400000000000006,4,Video Streaming
2196,17,938,91.39999999999999,1,Web Browsing
2197,307,97,81.19999999999999,2,VoIP
2198,309,403,82.6,1,VoIP
2199,90,315,33.400000000000006,5,Web Browsing
2200,554,348,17.5,1,Web Browsing
2201,645,454,90.4,5,Video Streaming
2202,213,642,44.0,1,Video Streaming
2203,766,960,69.4,4,VoIP
2204,229,122,96.10000000000001,3,VoIP
2205,550,394,79.19999999999999,3,Video Streaming
2206,765,917,87.9,1,Video Streaming
2207,341,857,14.5,4,VoIP
2208,731,281,72.4,1,Web Browsing
2209,195,577,54.70000000000002,3,Web Browsing
2210,671,729,82.30000000000001,2,VoIP
2211,621,629,22.400000000000006,1,Video Streaming
2212,42,240,84.8,4,Video Streaming
2213,868,947,14.900000000000006,2,Web Browsing
2214,187,780,74.6,5,Web Browsing
2215,271,89,39.19999999999999,2,VoIP
2216,811,669,11.599999999999994,5,Web Browsing
2217,971,140,23.80000000000001,4,Web Browsing
2218,622,572,52.099999999999994,3,Web Browsing
2219,288,261,84.0,3,Web Browsing
2220,719,434,83.19999999999999,2,Web Browsing
2221,724,8,62.0,2,Video Streaming
2222,578,560,74.10000000000002,5,VoIP
2223,480,495,11.400000000000006,1,Video Streaming
2224,72,336,30.599999999999994,5,VoIP
2225,810,839,64.10000000000001,1,Web Browsing
2226,640,43,21.599999999999994,3,Video Streaming
2227,462,333,52.70000000000002,2,VoIP
2228,756,472,75.60000000000001,2,Video Streaming
2229,214,723,89.10000000000001,4,Web Browsing
2230,53,197,99.69999999999999,1,Web Browsing
2231,112,86,32.70000000000002,3,Web Browsing
2232,434,699,58.80000000000001,2,VoIP
2233,662,691,97.0,4,VoIP
2234,417,841,89.10000000000001,5,VoIP
2235,938,694,12.5,3,VoIP
2236,493,984,62.0,2,VoIP
2237,981,10,14.0,4,Web Browsing
2238,718,741,36.900000000000006,4,VoIP
2239,353,828,58.599999999999994,1,Web Browsing
2240,436,126,43.5,3,Web Browsing
2241,330,530,76.20000000000002,3,Video Streaming
2242,312,446,97.40000000000002,1,Web Browsing
2243,337,140,28.5,2,Web Browsing
2244,334,847,56.30000000000001,1,VoIP
2245,220,144,83.5,5,VoIP
2246,618,897,34.19999999999999,5,VoIP
2247,656,460,22.700000000000017,1,VoIP
2248,22,672,94.4,3,Video Streaming
2249,627,203,19.30000000000001,1,VoIP
2250,121,339,88.90000000000002,1,VoIP
2251,342,235,71.00000000000001,5,VoIP
2252,797,469,85.90000000000002,5,Web Browsing
2253,629,262,38.69999999999999,1,Web Browsing
2254,794,96,36.0,3,Video Streaming
2255,716,366,37.599999999999994,2,VoIP
2256,922,371,91.2,5,VoIP
2257,802,825,75.49999999999999,1,Video Streaming
2258,733,488,89.2,2,Web Browsing
2259,204,772,15.199999999999989,3,Web Browsing
2260,827,185,96.10000000000002,4,VoIP
2261,549,287,36.400000000000006,2,Web Browsing
2262,918,362,24.599999999999994,1,VoIP
2263,354,398,92.19999999999999,1,VoIP
2264,170,679,50.69999999999999,3,Web Browsing
2265,323,800,46.400000000000006,2,VoIP
2266,676,717,90.20000000000002,5,VoIP
2267,37,554,16.19999999999999,4,VoIP
2268,533,944,66.8,3,VoIP
2269,12,419,76.5,5,VoIP
2270,795,23,63.500000000000014,4,VoIP
2271,126,887,48.19999999999999,1,Web Browsing
2272,545,898,25.900000000000006,1,Web Browsing
2273,449,893,78.39999999999999,2,VoIP
2274,21,352,64.10000000000002,3,Video Streaming
2275,862,430,80.30000000000001,4,VoIP
2276,806,664,97.10000000000002,2,Video Streaming
2277,80,847,64.2,3,Video Streaming
2278,293,957,83.9,1,Web Browsing
2279,57,346,78.30000000000001,4,Video Streaming
2280,844,125,76.60000000000001,4,VoIP
2281,352,672,71.1,2,VoIP
2282,590,948,32.80000000000001,3,Web Browsing
2283,422,735,50.599999999999994,3,Video Streaming
2284,114,583,97.2,3,Web Browsing
2285,694,694,23.099999999999994,1,Video Streaming
2286,415,894,57.80000000000001,4,Video Streaming
2287,73,380,20.0,4,Web Browsing
2288,926,343,99.5,4,Video Streaming
2289,540,714,73.50000000000001,3,VoIP
2290,459,478,78.70000000000002,1,Video Streaming
2291,453,612,98.0,2,Web Browsing
2292,867,757,40.5,4,VoIP
2293,431,246,55.599999999999994,3,Video Streaming
2294,923,922,70.60000000000002,3,Web Browsing
2295,302,399,96.49999999999999,4,Web Browsing
2296,340,795,94.99999999999999,4,VoIP
2297,727,819,89.89999999999999,1,VoIP
2298,663,665,49.30000000000001,4,Video Streaming
2299,101,200,90.80000000000003,2,VoIP
2300,693,158,17.0,3,VoIP
2301,51,665,75.7,1,VoIP
2302,686,823,62.60000000000001,3,Video Streaming
2303,7,475,90.6,3,VoIP
2304,516,117,89.8,1,VoIP
2305,43,58,63.400000000000006,4,VoIP
2306,315,267,68.60000000000002,2,VoIP
2307,270,938,23.30000000000001,3,Video Streaming
2308,182,997,65.10000000000001,1,Web Browsing
2309,451,166,70.4,4,VoIP
2310,418,205,98.30000000000001,4,VoIP
2311,584,254,22.5,3,VoIP
2312,81,530,69.90000000000002,2,Video Streaming
2313,88,260,31.30000000000001,5,VoIP
2314,97,262,19.0,3,VoIP
2315,648,538,91.10000000000001,4,Web Browsing
2316,891,915,55.0,3,VoIP
2317,967,548,65.90000000000002,1,Video Streaming
2318,907,514,47.900000000000006,3,Video Streaming
2319,405,587,11.599999999999994,4,VoIP
2320,889,344,84.50000000000001,1,VoIP
2321,308,995,27.5,2,Video Streaming
2322,70,802,78.10000000000001,2,Web Browsing
2323,866,399,40.900000000000006,3,Video Streaming
2324,864,273,75.9,5,Video Streaming
2325,145,774,70.49999999999999,2,Web Browsing
2326,366,316,66.5,1,VoIP
2327,828,506,69.19999999999999,3,Web Browsing
2328,651,174,49.5,1,VoIP
2329,930,254,81.3,2,Video Streaming
2330,356,956,20.69999999999999,5,Video Streaming
2331,285,297,51.099999999999994,1,Video Streaming
2332,298,671,90.80000000000001,3,Video Streaming
2333,30,815,65.39999999999999,4,Video Streaming
2334,58,821,60.500000000000014,1,Web Browsing
2335,596,591,84.0,1,Web Browsing
2336,591,848,11.699999999999989,1,Video Streaming
2337,181,941,20.80000000000001,5,VoIP
2338,929,706,73.69999999999999,5,VoIP
2339,763,916,67.9,2,Web Browsing
2340,522,119,18.5,2,Web Browsing
2341,574,184,15.300000000000011,5,Video Streaming
2342,781,632,50.400000000000006,5,Web Browsing
2343,280,485,30.599999999999994,5,Web Browsing
2344,643,265,92.80000000000003,3,Video Streaming
2345,699,423,32.900000000000006,1,Video Streaming
2346,721,887,12.599999999999994,1,VoIP
2347,735,963,91.30000000000001,2,VoIP
2348,871,79,75.99999999999999,5,Video Streaming
2349,579,731,29.19999999999999,1,Video Streaming
2350,666,949,27.30000000000001,2,Web Browsing
2351,99,139,30.200000000000017,4,VoIP
2352,388,803,30.400000000000006,2,Web Browsing
2353,970,752,49.20000000000002,5,VoIP
2354,588,897,22.5,1,Video Streaming
2355,327,365,94.39999999999999,5,VoIP
2356,657,543,83.30000000000001,5,Web Browsing
2357,500,707,81.70000000000002,2,Video Streaming
2358,358,536,35.80000000000001,3,VoIP
2359,530,340,60.400000000000006,1,Video Streaming
2360,385,854,58.69999999999999,5,Video Streaming
2361,777,50,11.900000000000006,5,VoIP
2362,542,252,87.2,1,Web Browsing
2363,482,657,60.60000000000001,2,VoIP
2364,135,879,48.30000000000001,1,VoIP
2365,681,119,50.0,4,VoIP
2366,599,182,67.4,3,Web Browsing
2367,131,740,20.5,4,VoIP
2368,104,599,13.900000000000006,4,Video Streaming
2369,134,396,48.099999999999994,5,Video Streaming
2370,460,40,56.80000000000001,3,Video Streaming
2371,296,701,50.400000000000006,2,Video Streaming
2372,771,379,60.30000000000001,4,Video Streaming
2373,320,169,52.599999999999994,4,Web Browsing
2374,481,336,70.39999999999999,3,VoIP
2375,776,372,32.69999999999999,2,Video Streaming
2376,241,734,47.599999999999994,4,VoIP
2377,665,285,72.00000000000001,1,Video Streaming
2378,283,334,95.0,5,VoIP
2379,682,384,84.60000000000002,4,Web Browsing
2380,350,639,22.599999999999994,1,Web Browsing
2381,403,797,25.099999999999994,5,VoIP
2382,261,491,15.900000000000006,1,Web Browsing
2383,895,977,57.599999999999994,4,VoIP
2384,501,267,86.30000000000001,1,Video Streaming
2385,201,260,48.0,5,Video Streaming
2386,799,186,75.2,3,Web Browsing
2387,912,936,31.200000000000017,3,VoIP
2388,744,362,25.30000000000001,2,VoIP
2389,786,763,58.80000000000001,4,VoIP
2390,992,723,97.50000000000001,1,Video Streaming
2391,631,773,23.599999999999994,4,Web Browsing
2392,955,366,57.599999999999994,4,Web Browsing
2393,521,511,82.49999999999999,1,VoIP
2394,273,158,89.10000000000001,1,VoIP
2395,319,714,56.0,4,Web Browsing
2396,911,514,70.80000000000001,3,Web Browsing
2397,917,627,78.4,4,Video Streaming
2398,534,245,27.599999999999994,2,Web Browsing
2399,966,862,36.099999999999994,3,Video Streaming
2400,41,50,55.599999999999994,5,VoIP
2401,661,997,42.900000000000006,1,Web Browsing
2402,935,205,81.19999999999999,4,VoIP
2403,362,536,30.80000000000001,1,Video Streaming
2404,720,232,75.20000000000002,1,Video Streaming
2405,785,237,60.30000000000001,4,VoIP
2406,688,996,32.599999999999994,1,Web Browsing
2407,877,274,41.0,2,VoIP
2408,850,930,16.19999999999999,5,VoIP
2409,675,633,65.89999999999999,1,Video Streaming
2410,570,769,18.30000000000001,2,Video Streaming
2411,210,617,17.5,4,Web Browsing
2412,849,504,55.80000000000001,3,VoIP
2413,462,110,10.300000000000011,5,Video Streaming
2414,637,960,54.80000000000001,5,Video Streaming
2415,715,760,99.30000000000001,4,Video Streaming
2416,595,141,81.9,2,VoIP
2417,203,710,91.7,2,Video Streaming
2418,906,320,52.400000000000006,4,Video Streaming
2419,399,685,97.60000000000001,1,Video Streaming
2420,933,386,10.300000000000011,3,VoIP
2421,963,745,88.10000000000001,3,VoIP
2422,173,920,42.900000000000006,5,Web Browsing
2423,491,350,93.2,5,VoIP
2424,272,345,50.19999999999999,1,VoIP
2425,23,447,27.400000000000006,2,Video Streaming
2426,658,818,91.1,5,Web Browsing
2427,706,922,14.800000000000011,3,Video Streaming
2428,457,824,54.900000000000006,2,Video Streaming
2429,924,32,47.400000000000006,5,Web Browsing
2430,502,369,83.5,3,Video Streaming
2431,205,902,42.30000000000001,4,VoIP
2432,947,597,15.800000000000011,5,Web Browsing
2433,402,187,56.0,3,Video Streaming
2434,236,915,38.30000000000001,1,VoIP
2435,673,284,82.0,2,VoIP
2436,353,79,12.0,4,VoIP
2437,949,367,78.80000000000001,2,VoIP
2438,46,848,77.6,2,Web Browsing
2439,120,257,25.0,2,VoIP
2440,587,53,65.49999999999999,3,VoIP
2441,609,260,89.19999999999999,5,VoIP
2442,397,244,89.50000000000001,3,Video Streaming
2443,303,673,39.5,4,Video Streaming
2444,365,686,58.599999999999994,5,Video Streaming
2445,605,506,69.60000000000001,5,Video Streaming
2446,275,644,51.900000000000006,3,Web Browsing
2447,625,67,97.0,5,VoIP
2448,218,289,13.199999999999989,2,Video Streaming
2449,972,619,92.7,5,Web Browsing
2450,546,858,48.900000000000006,5,Video Streaming
2451,169,847,41.400000000000006,5,Video Streaming
2452,157,905,43.400000000000006,1,Video Streaming
2453,128,723,19.900000000000006,5,Video Streaming
2454,122,409,10.0,5,Video Streaming
2455,409,41,51.599999999999994,3,Web Browsing
2456,446,398,99.4,4,Web Browsing
2457,569,403,74.4,1,VoIP
2458,564,269,44.099999999999994,3,Web Browsing
2459,297,520,72.4,2,Video Streaming
2460,863,647,79.5,4,Video Streaming
2461,16,167,72.70000000000002,1,VoIP
2462,352,139,12.5,5,Web Browsing
2463,147,845,30.0,1,Video Streaming
2464,390,324,70.30000000000001,4,Video Streaming
2465,221,76,45.5,2,Web Browsing
2466,310,518,71.69999999999999,1,Web Browsing
2467,537,641,84.5,1,Web Browsing
2468,177,428,23.5,2,Video Streaming
2469,696,27,24.0,1,Video Streaming
2470,538,766,54.0,4,Video Streaming
2471,102,979,28.5,4,Web Browsing
2472,488,867,90.5,2,Video Streaming
2473,791,847,63.900000000000006,5,Video Streaming
2474,289,985,38.70000000000002,3,VoIP
2475,773,602,47.20000000000002,5,Web Browsing
2476,60,766,84.6,3,Video Streaming
2477,728,513,41.900000000000006,3,Web Browsing
2478,15,29,54.900000000000006,2,Video Streaming
2479,143,921,36.69999999999999,5,Web Browsing
2480,647,459,22.099999999999994,2,Video Streaming
2481,870,316,19.400000000000006,1,Video Streaming
2482,230,546,58.0,2,Video Streaming
2483,562,502,19.80000000000001,1,Web Browsing
2484,252,465,77.10000000000001,5,Web Browsing
2485,185,64,66.1,5,Web Browsing
2486,75,371,99.70000000000002,1,Web Browsing
2487,748,386,74.79999999999998,4,VoIP
2488,976,563,28.5,1,Video Streaming
2489,679,547,68.80000000000001,4,Web Browsing
2490,997,480,90.80000000000003,2,VoIP
2491,709,65,96.80000000000001,1,Web Browsing
2492,813,639,95.80000000000003,1,Video Streaming
2493,369,52,60.599999999999994,1,Video Streaming
2494,834,381,55.099999999999994,2,Web Browsing
2495,884,803,89.30000000000003,2,VoIP
2496,855,124,46.0,4,Web Browsing
2497,423,609,26.69999999999999,2,VoIP
2498,750,142,59.80000000000001,3,Web Browsing
2499,868,600,14.0,1,VoIP
2500,278,155,47.0,4,VoIP
2501,328,207,68.29999999999998,5,Video Streaming
2502,95,340,54.900000000000006,4,Video Streaming
2503,69,736,74.70000000000002,5,Video Streaming
2504,654,668,48.19999999999999,3,Web Browsing
